Hi Emily Im your fanI wish you much happiness in your lifeyoure funny and beautifulHappy Birthday,positive
Need special medicine for our sons kidneys but we cant afford it because we bought printer ink last week,negative
thanks for the follow up. So glad to get my bag back.,positive
oh yay! Now gate agents decide not to deal with upgrade list and just bump up whoever is closest.,positive
Im still trying to get things worked out and you have yet to respond back.,positive
: Senator Cruz any word from God? Just spit out my tequila. Damn you Megyn Kelly it was the expensive kind.,negative
Stuck in. ORD because United cant find their airplane. Lol. terminal right now.,positive
Love u Southwest. Youve always been helpful. When I traveled a lot w/my son infant/toddler U were great!,positive
Lol really? I cant believe a beautiful girl like you are single,positive
i slept all day and now i cant sleep,negative
INSANE traffic in LA. Trying to call you all to re schedule flight but been on phone for minutes and nothing.,positive
it was great watching with fellow fans,positive
I FOUND MY FOOTAGE!! I am so so happy.,positive
Chris Christie tried to wrap himself in /11 (Giuliani-style) during the . In doing so he lied twice.,negative
whats ur height???,positive
Flight its been delayed every hour since :55 am.,positive
weve (flight ) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?,positive
for being top engaged members in my community this week,positive
Right back atchya! Have a great day everyone,positive
big loser of last night. Unwavering &amp; unapologetic position of violating constitutional rights- not winning msg,negative
Time to Fly,positive
Disheartening row of ten tall men... Wheres Ainslie Hayes when you need her?,negative
im so sad i want my hair colour back now,negative
I usually like flying with you guys but $200 fee to use my credit seems ridiculous,positive
Looking for offline game guides? Weve got you covered!,positive
but the dress is pretty,negative
Hello to n America California USA! dear friend Thank you for following,positive
where we trick you into making us look popular on Twitter by being the worst airline,positive
I did eventually get through but that flight Cancelled Flightled. Decided to drive but gave up holding to process refund,positive
seriously buy some WD40 for A319 operating flight from GEG to Phoenix. Every seat squeaks w every shift. Still on ground!,positive
: I feel very well informed. yes the flight is indeed delayed. Thank you.,positive
free twitter,negative
: Heres what they think about you Ben Carson!!!! THEY DONT LOVE YOU!!!!,negative
: the purpose of the military is to kill people and break things first time ive ever agreed with Mike Huckabee,negative
Denver International Airport,positive
Can you help me update KTN on the profile? Ticket book via AA &amp; that info didnt get pass on. Ive been on hold forever,positive
thanks for tweeting about me,positive
: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America,negative
thanks for working in very rigorous weather conditions for all,positive
% of United States homes with TV sets tuned in to . Wow.,positive
Happy Friday Everyone! Im here until pm to answer all of your queries. Have a great day Abby.,positive
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
when will you notice me im so hopeless,negative
Stop the world I want to get off:,negative
Thank you for being top influencers in my community this week,positive
too hard to get a notice from youu,negative
yeah... thats not what happened. Im really pissed. This is the kind of thing I expect from US or Austrian not you.,positive
I hate you all. RT : Our fleets on fleek.,positive
i wan t a boyfriend,negative
: freezes out for minutes!,negative
Hey America after the this about sums it up...,negative
goodnight I love Nick &amp; Austin,positive
thats not the point. Say its $1300 at the counter when I clearly see $500 on your site? AA agent was a loss words too,positive
Ive been trying to call for mins and getting a busy signal! I want to request the Yahoo yodel!,negative
my option is to use twitter. Most of the people working for u have no clue what they do. they tell you to go to A4 but its b16,positive
Thanks JB. Actually As a birder I love them too. They just need to be outside. It shouldnt be too hard to trap and move them.,positive
Im gonna buy you~,positive
Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,positive
I am no republican but I must say that Marco Rubio made very good points the . Very relatable,positive
Since models own stopped stocking at boots I cant get any and I cant even order online because its telling me its unsafe,negative
not ok to Cancelled Flight flight tmrw for weather &amp; to rebook flight the next day when there is flight tmrw night. no compensation?,positive
YEAH HE DID BC AT THE END HE RUN BACK TO HIS PLACE HAHAHA I DIDNT SAW THEM LAUGHING THO BC LOW QUALITY,negative
on hold hours minutes. Whats going on?,positive
youre welcome I know youre doing everything you can. Lets just hope this will be over soon. excited for my ultor,positive
you actually need to stop tweeting and driving!,positive
hours on hold. Still no answer. Horrible.,positive
In all fairness owns that phrase.,negative
where are you off to next?,positive
delayed days for weather and on top I got yelled at for being Late Flight when I was not notified of the time change,positive
